m/z	RT
827.6846	8.251
881.626	11.683
973.8427	11.782
924.8492	13.317
992.9799	15.888
778.6601	12.436
665.5796	13.509
1333.2874	15.232
752.5531	4.627
781.6295	13.007
794.5693	3.738
858.7474	12.169
924.7296	9.757
992.7454	3.825
665.6077	15.108
786.5641	3.398
1090.104	15.605
419.3157	15.573
538.5389	13.046
990.9428	15.156
432.2803	3.784
768.7182	13.251
988.8418	12.811
898.8306	15.514
922.9477	15.526
988.8545	15.393
989.7051	7.994
991.7117	8.173
1094.0112	15.665
1430.2609	13.509
186.0661	17.305
893.8602	15.205
986.8487	12.342
887.6171	3.119
946.8415	11.93
959.7639	10.41
638.405	0.882
1158.0453	15.42
527.4044	4.155
659.4864	3.409
974.8384	15.156
823.7156	3.491
634.4541	16.487
811.6659	3.916
666.5526	4.72
703.5146	11.982
836.626	3.784
456.344	1.084
802.5982	2.609
839.7554	13.167
1370.2303	12.772
1329.3997	15.298
244.2636	2.585
432.2817	4.249
843.6332	2.818
922.9167	15.442
369.3949	9.051
554.1758	16.187
651.6534	10.311
922.0751	12.493
1358.2571	15.619
867.3918	2.119
593.6003	10.923
781.633	12.439
929.8301	15.901
973.7861	9.843
533.3313	1.21
846.7465	13.267
714.7082	13.002
958.9701	13.153
995.7968	9.375
914.6908	11.873
1304.2699	15.205
689.6638	12.579
902.5792	7.969
985.8986	13.088
1001.8737	13.109
808.7796	13.692
874.5802	3.585
705.7412	12.445
697.5899	15.252
865.6538	8.22
1019.976	16.316
370.3071	1.163
675.6035	15.299
900.6379	2.307
1004.8599	8.173
858.5303	2.435
978.7098	12.342
653.6731	9.228
862.5493	4.388
862.6252	4.904
878.7331	13.066
889.836	13.593
633.5568	9.05
702.5396	6.38
788.6134	4.293
854.5855	3.69
911.8161	11.873
536.4074	2.83
838.6242	3.962
872.6213	3.916
803.6988	12.392
849.7179	8.268
566.469	3.878
587.4118	2.774
646.9736	2.341
976.8809	12.999
1288.8729	13.16
834.5622	3.92
1396.1678	12.905
829.6519	4.199
945.7572	9.407
955.8068	11.733
994.9199	15.204
1068.9873	16.154
698.6667	11.64
755.6585	8.623
767.6361	9.051
887.8116	13.262
933.7757	15.44
965.7064	9.098
980.0674	15.961
759.5821	13.509
969.7573	8.167
895.6302	10.782
785.6271	4.858
664.533	3.831
1140.9276	11.78
849.7755	16.05
725.613	10.081
732.5714	2.28
822.726	13.251
832.6388	4.815
833.7104	10.592
851.6602	8.294
869.6236	2.497
991.8362	12.826
1346.111	15.756
1128.0427	15.44
564.4296	9.757
759.6324	12.398
987.8518	8.443
1352.0566	8.34
533.3417	1.354
702.2128	15.982
884.7794	15.56
242.1206	18.746
576.5709	10.421
1031.8135	12.295
799.716	10.156
990.7872	13.251
972.9188	15.617
300.145	3.585
685.5668	4.301
1074.915	15.974
1282.051	9.804
1345.2744	15.346
599.5017	13.156
791.5408	3.962
868.616	13.049
831.5226	0.893
779.6637	7.947
590.4662	8.482
942.8777	12.758
1370.3818	15.112
762.7265	12.767
984.8903	15.454
898.6281	3.92
956.9564	12.905
768.49	4.717
837.7497	13.372
421.2249	3.444
977.744	10.469
788.0979	0.892
788.6114	10.13
1340.2096	15.279
618.6402	10.358
821.664	8.954
861.6105	4.293
948.7269	13.153
688.493	2.355
724.5178	1.398
992.746	5.046
635.389	0.933
168.0476	16.457
334.3109	1.318
952.9198	12.306
1015.8292	11.982
594.4485	3.727
723.6812	13.267
724.6228	11.876
876.6772	9.193
990.8589	12.398
1013.804	11.44
488.4092	3.125
787.6018	11.971
946.8765	13.055
768.5404	2.541
881.906	15.252
883.9062	15.111
1025.853	13.046
864.6837	11.971
1050.7319	10.41
699.5703	7.901
680.6267	12.306
770.6778	13.066
850.7467	13.056
446.3722	4.769
680.5121	4.396
727.6222	11.59
855.7866	12.908
722.5059	17.997
731.65	12.779
901.6993	9.422
1373.3707	8.199
778.5669	2.307
744.5793	10.224
780.5149	3.591
1343.1833	15.735
722.632	11.686
758.571	10.084
859.6274	2.479
1000.9123	15.344
939.7004	12.106
1045.7305	4.764
188.055	13.007
804.7739	13.313
930.8359	11.861
790.7553	2.307
937.968	15.677
201.076	4.249
599.5014	4.103
722.5072	18.464
862.5586	3.915
871.5648	3.209
737.5738	15.255
532.4118	9.69
676.6088	15.488
839.6345	4.339
891.5811	2.609
1044.978	16.063
811.6658	12.216
686.5578	10.077
918.8343	15.502
961.8859	12.852
992.8245	13.167
902.8895	15.393
369.4466	15.349
784.551	4.486
820.5638	3.967
527.4134	2.374
876.6552	3.066
941.7051	10.474
1341.3711	15.016
901.7281	15.443
911.73	8.562
590.4271	0.445
1334.2538	15.347
988.9681	15.452
317.3243	0.893
653.6607	11.769
679.5891	8.52
791.6653	11.782
876.7987	13.22
831.7788	13.154
839.7088	12.716
858.7825	13.204
925.7514	8.384
1007.8282	13.041
759.5807	2.388
788.7018	13.22
954.8513	15.807
713.5579	4.764
826.7424	3.68
964.785	8.016
829.6001	2.432
699.5688	13.552
752.5817	4.769
971.7895	9.428
283.1755	0.363
583.5528	15.737
1296.1614	15.618
1192.9858	16.085
713.788	13.008
967.8494	13.046
1329.2661	15.607
860.8035	13.5
776.7512	13.204
972.9624	15.327
722.5637	4.481
698.5702	10.203
861.6805	13.299
980.7939	11.639
991.717	10.421
1352.3007	13.22
1438.2334	13.167
865.5873	4.58
304.2852	8.231
685.6639	9.286
743.5922	7.976
806.6015	4.67
981.8862	13.008
1343.2146	15.44
739.6259	10.224
319.227	11.541
597.4879	13.317
635.4561	15.629
812.674	11.982
818.6242	2.355
242.1301	15.251
967.8102	15.735
621.6	10.362
759.6504	9.228
776.6068	3.638
788.7351	12.772
815.7688	11.627
723.5695	15.347
881.6304	13.153
901.6484	3.634
300.1449	19.155
920.7548	10.456
281.0517	16.183
771.7782	15.662
857.7192	11.828
1403.1802	16.021
956.7586	16.154
1425.2329	12.767
653.5855	10.169
838.708	11.495
944.8529	15.498
416.3736	2.93
639.5674	8.489
1333.3069	15.111
697.6095	8.85
704.614	9.664
705.6152	12.999
829.7592	4.339
284.3315	9.281
755.7254	12.968
697.6116	13.088
789.5473	3.024
920.7535	10.13
991.8293	10.498
1003.7349	12.952
1021.8193	12.389
1492.2721	13.215
371.1029	15.44
458.349	15.56
702.2148	16.255
780.6913	9.568
836.6672	10.224
902.9713	15.111
928.8579	12.678
317.3246	8.152
546.4013	18.596
761.5388	9.469
870.6649	4.01
922.0708	16.158
1037.8128	11.73
371.4035	13.22
589.5305	11.876
860.6688	8.904
855.6531	4.767
695.5765	9.328
757.5394	8.394
821.7066	11.73
973.8606	13.365
550.5118	11.93
793.5954	3.919
1482.2959	13.647
722.6252	11.545
775.5428	4.069
809.6488	3.968
794.5088	4.859
537.5346	2.823
707.5229	4.623
868.6807	11.543
912.68	4.582
714.6374	12.537
1294.2141	15.666
368.4242	10.271
546.4022	4.817
595.6046	11.92
681.5176	4.784
793.6005	4.723
972.7994	10.13
974.9317	15.888
1032.8487	12.352
1473.1353	9.36
783.6089	4.863
903.8349	12.638
960.8545	15.909
773.5126	8.024
837.0202	0.879
849.6921	8.864
875.848	15.396
696.5982	11.212
840.7245	2.402
947.9279	15.374
1284.8328	2.823
696.5449	11.155
814.7372	12.952
910.6655	4.481
968.8218	13.643
955.9425	12.716
984.9636	15.249
226.952	15.158
963.0698	15.676
1002.7449	11.778
792.7588	13.16
826.731	10.109
924.7912	12.486
944.9212	15.56
977.8526	15.347
992.8001	13.182
708.495	15.956
723.5086	15.877
416.2584	0.935
895.6219	8.844
350.2552	13.157
546.4004	3.55
681.5055	2.694
750.6314	13.277
780.518	3.208
859.5331	4.103
876.6909	9.559
901.833	11.982
967.839	12.631
684.6494	12.122
972.8622	13.365
780.6997	4.305
847.6077	3.642
977.8012	8.299
752.6441	13.251
725.5518	9.333
796.696	13.154
672.4648	3.774
1216.0706	10.177
1346.2166	15.615
786.6024	3.501
866.8703	15.045
885.7787	12.264
523.3405	0.933
877.5563	2.233
300.1448	0.445
317.2108	9.511
369.3884	15.57
589.5301	11.391
704.6264	4.576
826.689	13.509
851.7761	11.777
992.721	11.674
288.3278	15.631
992.736	11.675
995.3296	12.999
835.7026	8.904
634.4532	19.958
742.6187	11.731
864.6359	3.072
893.6831	11.722
903.7905	13.105
936.7627	8.266
954.3024	12.911
716.5669	4.113
736.53	2.388
986.8885	13.114
242.122	19.132
694.5636	8.936
809.6853	12.627
424.2816	1.213
780.5886	8.125
946.8872	15.617
987.8076	15.676
757.5938	10.416
895.915	15.232
942.7441	8.346
890.7352	13.062
937.7808	11.635
949.7124	4.151
981.8839	15.205
597.4907	12.311
614.5727	12.905
1394.2534	13.22
723.514	13.002
862.6212	2.402
882.6505	2.45
919.7429	8.863
894.5668	2.401
730.5726	12.445
1002.7803	8.623
975.8682	15.961
420.3319	16.345
849.6915	8.314
259.1009	16.306
1318.4094	15.017
758.5721	9.427
826.6832	8.623
878.5527	3.021
938.8709	13.367
526.4124	2.233
721.7626	12.353
927.8497	15.56
949.9335	15.83
950.8159	13.22
782.6538	9.595
838.747	13.411
922.6633	11.683
889.7935	13.172
518.3199	3.024
707.6522	12.866
728.6276	4.817
772.6794	9.469
874.587	4.454
1349.1909	15.44
701.6622	13.556
892.609	2.388
837.6186	4.155
998.8743	13.46
851.5236	2.432
1345.1921	15.665
702.5084	13.419
788.6051	3.927
879.6709	10.469
1002.7859	11.778
708.5494	4.502
421.225	0.602
590.4862	3.967
659.9844	3.685
796.7078	13.106
849.631	3.268
953.765	11.157
422.2256	2.724
461.3606	0.597
697.66	12.03
749.6209	9.239
961.8204	11.92
736.6352	12.259
826.5457	4.155
958.7432	9.422
227.2005	1.119
566.5711	16.154
738.6424	10.177
861.6712	3.638
596.3766	0.894
801.7147	13.182
887.7783	12.779
751.6515	13.154
834.6845	3.166
925.8372	15.279
947.6714	12.2
962.8516	8.261
1183.0002	8.299
591.5182	4.44
973.8061	8.984
593.6326	11.73
853.7048	10.828
885.7955	13.267
708.7196	13.467
738.7326	13.263
954.7247	13.108
979.8514	12.295
690.6513	15.3
1007.8427	15.44
722.5624	11.64
737.601	9.332
799.6263	13.326
936.837	0.842
697.6884	12.712
835.7169	8.86
968.7876	8.125
993.7891	9.096
304.2848	9.548
391.326	3.021
546.4011	17.359
709.5539	12.911
922.9236	13.552
996.7546	11.923
885.6722	8.22
1353.8724	15.302
686.4393	8.366
697.5543	17.242
733.5746	13.002
783.6478	9.595
947.696	8.184
964.7924	13.358
749.7003	12.579
274.2737	13.367
369.3818	10.081
399.2498	2.374
743.6878	13.007
810.5833	3.166
852.6908	12.763
1130.9957	15.396
663.4688	2.479
730.6829	13.211
923.0358	15.396
958.7217	10.416
813.5599	3.268
701.633	13.647
906.8159	13.419
907.6987	10.505
676.657	12.539
750.6232	11.31
790.6034	3.35
945.922	15.69
869.5742	2.435
803.6616	4.676
875.7114	8.999
950.7362	8.441
1491.2675	13.097
698.5576	3.174
975.8312	13.69
1010.7819	10.217
887.6529	13.153
925.7256	11.399
697.6099	15.619
830.629	3.024
985.7949	11.721
916.7789	11.935
201.0766	8.042
589.5754	9.332
680.5656	4.482
864.4045	2.139
1283.8319	2.843
1431.2705	13.056
846.728	12.913
890.5818	3.208
957.713	11.344
971.7722	9.548
885.7736	12.725
1365.1959	12.952
1481.1194	9.426
797.588	8.575
959.7841	7.982
1369.1712	16.126
866.5534	2.435
939.7585	8.105
1076.9147	15.454
594.6046	10.077
784.585	9.003
541.5407	9.849
831.6182	4.066
842.6445	8.184
853.6165	3.359
902.7656	15.156
978.7797	8.337
990.4532	13.007
907.6362	3.119
993.7377	10.271
851.7371	13.514
1341.1821	15.249
697.5548	0.681
775.564	4.066
813.6084	2.385
492.4413	12.299
370.3703	8.999
719.6117	12.106
891.8446	15.44
698.6496	11.674
800.7614	8.22
949.927	15.452
1018.8428	12.758
288.3272	15.251
300.1455	17.846
630.403	0.923
827.7228	12.631
991.6104	0.87
1212.9906	15.665
284.3322	11.438
496.3402	4.062
722.5292	0.229
859.6707	7.881
1389.1774	15.735
717.49	2.435
1475.3263	13.606
773.6183	3.066
783.6307	3.68
721.5307	12.96
1075.9169	16.154
1427.8885	15.454
877.7269	9.172
663.462	13.156
835.5761	2.28
1141.0133	15.526
400.3049	1.084
430.3787	12.346
656.5964	8.325
698.5732	13.467
988.9069	15.16
566.5688	11.59
820.6723	6.661
885.6924	13.367
847.6348	4.015
446.296	0.946
922.6968	8.072
1242.1116	10.156
1401.1373	15.901
768.5484	4.293
836.6107	8.279
929.9289	12.579
996.8104	12.819
370.3664	10.084
836.6823	13.412
733.6339	12.211
949.9478	15.511
461.3573	9.286
554.1761	16.064
845.649	8.125
892.8267	13.419
985.7737	12.993
961.8536	8.384
989.8591	15.44
1400.1993	12.946
421.2264	19.162
943.7736	10.311
681.6312	11.861
239.1494	17.088
682.4901	11.541
723.5988	8.167
763.6364	13.088
769.6216	8.152
812.6425	3.972
767.5392	3.868
830.8047	15.394
851.748	11.687
899.7167	10.127
1008.8439	13.046
276.2048	12.295
744.4665	0.89
893.5894	2.468
917.8419	15.346
978.9376	15.69
692.5824	15.713
766.5336	13.062
795.6851	9.001
853.6726	4.103
880.55	3.962
974.9512	15.594
934.8452	11.967
719.5603	8.441
800.7045	11.731
890.6938	11.545
953.8326	11.876
808.8107	15.725
1299.2816	15.186
708.565	12.959
835.5986	4.535
666.7514	15.442
910.6523	2.119
967.9343	15.299
669.6944	15.204
894.8306	15.44
819.6586	4.062
998.8497	12.772
242.2836	2.435
596.5914	10.454
749.619	10.516
762.6029	9.748
824.6308	2.432
895.7568	15.935
1032.8163	12.258
1327.1985	15.927
681.6393	12.404
825.6516	9.416
871.6219	3.409
976.7665	11.399
978.7734	10.598
698.7213	15.279
713.511	2.233
798.662	12.299
531.4092	16.269
678.4782	10.271
714.4699	2.104
722.5048	19.872
696.6529	12.913
723.563	4.831
780.6172	3.548
968.7707	9.563
969.8271	12.579
214.0894	9.286
304.2872	2.983
773.5734	2.388
805.6274	13.106
965.7095	4.109
655.5996	11.769
1332.3145	15.156
1357.2098	13.215
892.796	0.852
956.8298	13.69
744.6833	12.858
773.6059	2.107
841.6573	8.088
766.5324	12.017
766.5699	4.859
870.7546	16.007
796.703	12.585
934.8591	13.31
274.2731	2.748
399.2518	15.956
615.4538	4.155
866.6532	3.021
956.8545	13.687
968.8822	12.852
687.684	12.968
707.4928	13.46
740.7114	15.255
768.6436	8.536
928.8522	13.604
776.2322	16.064
1002.8699	13.109
491.4269	3.732
597.5142	3.444
903.8493	12.665
1336.2627	15.467
985.7467	9.407
595.5138	8.167
697.5668	2.307
770.7473	12.952
685.5187	9.781
949.7632	10.552
851.6211	3.491
300.1431	0.765
729.5863	11.344
815.6092	2.681
1002.7773	4.061
1385.1665	15.961
1115.0413	15.618
699.685	15.526
729.6154	12.678
841.6283	3.024
1021.8685	13.22
696.5496	16.177
697.6144	9.758
716.6182	8.904
968.8627	13.105
880.6147	2.374
962.7585	9.69
1372.2458	16.109
301.2893	12.486
1369.2137	15.548
476.3084	2.373
707.5566	3.018
788.5762	2.497
892.8079	11.731
1084.9723	16.273
973.8049	11.438
1002.9041	13.606
680.5344	4.764
860.6335	2.889
932.9387	11.93
1330.1974	16.077
1360.2656	15.252
879.8812	15.279
880.8218	15.737
959.9648	17.33
1000.8848	12.861
1010.7765	12.352
844.6466	4.533
876.6088	2.28
201.0758	18.073
890.7411	11.861
977.8359	12.306
612.5606	8.325
720.5951	10.267
813.6442	4.973
1367.2168	13.215
974.7847	8.078
1037.9412	15.156
1373.2556	15.232
590.4289	18.538
763.7026	12.767
874.6061	4.487
881.8163	12.295
819.6708	8.078
1015.9311	15.499
637.467	3.444
679.4828	15.666
715.5588	4.293
872.6312	4.576
703.6856	12.805
776.7104	12.874
397.3324	15.108
524.4226	2.635
689.5774	11.873
696.5936	10.177
702.5098	2.937
931.862	15.396
852.6241	3.538
696.5456	15.615
786.5998	2.776
879.604	2.515
914.5722	2.421
1317.2728	15.249
680.523	2.373
810.5573	9.381
820.7076	12.118
975.7268	9.475
958.8998	15.394
371.4036	12.96
648.5998	12.811
728.5997	8.954
787.7268	9.38
850.8432	15.56
1022.938	15.867
565.3632	1.084
768.6648	12.436
882.7872	15.158
901.5985	2.45
931.9114	15.016
1325.283	15.995
1325.3466	15.709
630.478	3.915
697.593	9.286
391.2962	3.401
877.5911	2.374
679.4842	16.257
892.8118	0.867
993.9609	16.255
812.5048	2.26
967.038	15.794
430.3888	15.42
722.5069	19.139
723.6952	13.262
978.7854	12.72
805.7524	13.372
1217.1206	10.41
846.6508	2.449
909.7808	11.875
922.0554	12.685
988.7802	10.296
724.7286	13.135
1330.3635	13.267
701.5532	11.438
812.606	2.889
849.7156	10.317
856.8567	15.56
867.614	2.186
1000.3301	12.758
564.4293	4.769
623.4492	2.771
902.7307	15.725
1004.9449	15.756
507.438	2.401
726.6887	10.404
796.698	12.393
877.8259	16.042
910.8294	13.78
723.5116	15.511
805.7678	13.362
765.5256	4.999
943.8823	15.396
807.6124	2.385
872.7074	11.864
876.7529	11.486
901.7318	9.712
948.7817	11.391
988.8687	8.481
625.6058	8.443
679.4814	19.744
979.7263	9.568
810.6015	3.126
554.5258	4.764
187.0609	0.474
1019.8364	12.358
783.538	9.051
804.5716	2.496
877.6836	9.453
1038.906	13.308
617.5124	10.398
770.6043	9.595
801.7136	13.041
864.624	3.208
1009.8489	12.674
802.7177	13.002
964.9851	15.709
897.8442	15.501
992.9048	15.156
258.098	11.872
850.7574	13.326
855.7344	15.677
856.7667	12.436
836.8416	16.064
546.4018	17.618
760.576	2.468
681.4836	15.594
699.5646	10.217
965.8668	12.628
768.7129	12.628
832.7021	10.456
1038.9073	16.158
648.4156	0.935
482.407	2.104
711.5598	4.533
933.7155	10.358
968.7758	9.049
976.8285	11.923
651.537	4.767
787.6666	12.826
1361.2015	13.211
244.2639	2.835
566.5714	13.412
717.57	3.962
835.5986	8.268
1007.9545	15.867
776.5988	6.445
798.7058	2.449
1033.8693	15.662
553.3907	11.825
687.7021	12.946
915.8551	15.279
674.4844	4.533
741.6248	4.339
766.5785	8.909
831.6425	8.904
1390.1838	15.888
812.0768	2.823
935.7186	7.982
757.6379	11.876
958.7374	8.315
958.8466	0.852
830.666	4.346
915.625	2.354
821.6482	10.081
867.7791	15.016
1004.8375	8.167
687.5488	16.227
717.6722	13.002
839.6346	10.562
879.8142	16.109
898.8087	12.445
640.404	0.935
284.3328	11.73
369.3947	13.16
730.5802	13.262
549.0704	2.925
942.8447	13.734
1006.9619	16.149
317.2113	10.174
432.28	2.479
767.7114	13.046
811.7244	13.365
853.5918	2.421
973.8555	13.601
891.8328	13.69
1008.9273	15.064
664.4569	15.737
903.8845	15.526
963.6894	8.125
209.2008	1.084
758.6226	12.572
1456.1587	15.205
755.61	12.908
793.61	8.999
992.6756	4.155
890.8422	13.22
779.5967	4.199
810.5583	11.873
836.6186	3.401
724.6102	8.951
1022.8179	11.923
624.5192	3.968
984.7462	10.081
641.6348	11.873
891.6498	5.046
1268.2424	15.091
844.7559	4.254
780.7696	13.514
679.4831	15.783
944.891	15.347
699.7237	15.279
1086.0267	15.56
921.7754	7.936
898.8167	12.763
1041.9562	15.746
1320.3182	15.547
702.5094	16.287
810.5589	13.461
850.6918	13.267
1014.863	12.352
981.8781	12.819
168.048	15.725
832.7038	6.398
870.5628	3.638
787.7016	12.306
792.6506	12.44
860.6553	8.184
782.238	0.855
284.3326	4.069
580.539	15.065
725.5616	8.624
863.817	12.537
901.8019	12.72
650.683	13.097
764.5988	12.259
789.7078	12.874
966.0403	15.709
930.6889	11.829
965.7066	10.311
927.9205	12.204
986.7469	12.725
1311.2488	15.42
729.586	11.201
755.6562	8.858
926.7142	10.462
623.5942	10.264
919.9684	13.055
1033.8755	15.252
1220.1067	10.317
566.5712	16.021
665.4594	3.92
722.571	4.305
884.5999	3.402
992.7297	10.315
1390.182	16.021
548.4114	2.879
696.5257	2.197
912.664	13.324
685.557	8.247
923.722	11.923
970.7816	9.802
991.8595	13.108
859.6469	2.435
1026.3646	13.114
784.7278	3.73
846.6462	3.962
532.4096	11.686
653.6158	12.874
806.6835	10.077
824.7726	13.414
971.8825	15.862
1480.1222	9.422
811.7198	12.577
850.6628	4.53
961.7659	9.563
811.7504	15.535
1241.0197	15.949
1001.8156	11.683
862.8098	13.558
968.8289	11.675
1086.8036	12.398
597.5938	7.881
759.5575	10.404
913.8233	12.999
1003.8357	12.716
1189.4294	8.377
1193.9933	16.064
1409.281	13.467
699.5609	13.154
730.6809	12.905
917.71	11.59
986.8952	13.088
679.483	13.008
771.7342	13.262
850.6903	8.991
905.8526	12.758
806.7644	13.106
904.7441	16.177
976.907	12.999
786.6021	11.486
902.7627	11.263
977.7679	12.866
1076.9187	15.794
834.7812	11.93
849.7721	16.213
666.6398	12.993
822.6416	10.156
903.8141	13.324
904.8077	13.167
934.7758	11.722
1460.1792	15.556
761.6844	0.867
902.6133	3.072
1421.1593	12.631
697.5548	17.486
1011.7956	9.615
891.631	2.344
1429.2451	12.721
537.5362	2.421
700.5572	4.767
960.7834	8.568
1424.1906	13.007
783.5663	2.515
850.7468	4.435
239.1637	1.13
474.8665	3.16
502.3762	9.501
590.4256	17.136
614.409	15.204
856.7489	15.585
861.5429	3.444
905.7706	15.746
898.7369	15.44
617.5874	15.501
781.6914	12.251
795.6468	9.322
615.4544	11.73
669.6192	9.69
810.747	3.968
843.7413	3.962
884.8336	15.44
992.9184	16.32
612.5202	2.45
1393.251	12.959
563.5716	8.167
634.4539	17.2
682.4924	3.55
944.7777	9.473
980.9084	13.008
1013.8109	10.545
557.4694	2.326
665.5637	11.438
1326.1956	16.042
724.627	7.887
959.976	12.211
536.4396	11.447
997.8291	11.628
476.3088	2.843
689.5419	3.449
732.6209	13.156
824.6958	9.286
941.8624	12.491
696.6382	8.136
939.8887	15.396
699.5378	4.904
741.5387	10.169
771.6143	9.046
886.6165	2.497
980.6078	0.849
849.8314	15.06
850.8004	15.982
887.8228	13.306
764.5308	2.432
784.6894	12.264
681.533	4.764
846.6487	3.55
948.736	3.302
976.9947	15.854
722.5697	11.399
766.7301	12.533
867.6452	3.595
923.699	8.609
869.6641	4.164
803.7002	7.87
810.5518	8.802
904.742	15.768
590.464	10.453
845.6628	2.355
874.6873	3.162
989.8044	9.001
924.7401	10.373
952.8302	13.367
1342.3301	15.045
795.5693	4.717
941.8334	15.139
915.5873	2.26
757.6176	9.657
870.7527	16.183
1020.8413	12.665
899.8053	12.921
701.5176	9.794
783.5395	3.88
811.5652	11.682
836.6673	11.64
975.9493	16.183
735.624	11.875
873.5695	3.03
767.7264	12.674
1119.9208	15.888
201.078	4.769
686.4364	2.882
687.546	4.535
773.6858	12.952
989.8186	8.078
823.5206	0.867
1374.1847	15.065
728.5145	2.497
932.6328	2.388
1324.5219	15.396
247.1672	13.411
783.6277	3.967
484.3688	2.202
901.8217	13.16
902.7418	10.081
737.5903	9.758
532.4113	10.077
314.1606	13.358
431.3683	2.186
476.3075	16.548
679.4854	13.606
766.5334	10.174
767.6264	10.264
943.9944	16.287
916.5905	2.385
963.8236	12.017
1211.012	8.346
733.5379	8.105
860.7551	12.731
965.8705	12.852
868.7659	12.398
755.6166	7.853
856.6529	4.624
779.7591	13.414
982.9203	15.867
615.4985	12.404
947.7802	10.077
984.7695	10.169
1006.8048	11.778
752.708	13.167
206.1405	16.488
295.2366	13.041
546.4013	8.624
859.6509	2.774
1013.8514	13.114
977.8286	11.861
1302.0192	9.796
837.2386	10.731
896.881	15.232
369.3824	8.984
656.5987	13.049
798.6775	12.814
965.7871	11.686
654.5344	4.973
890.6076	3.03
987.8237	11.682
671.586	15.514
923.7874	15.888
379.7844	3.22
785.6681	9.61
1353.0629	8.366
1432.139	9.426
851.6824	10.217
955.8822	15.619
730.591	10.081
813.5819	4.293
718.4808	2.538
769.6006	4.576
973.9008	8.268
947.8259	8.481
283.1755	19.914
284.3317	4.784
751.6142	12.017
784.6433	12.205
955.7602	15.643
680.4904	0.796
414.2324	15.158
432.2793	9.38
799.5678	4.582
828.6472	9.712
857.6656	3.172
882.649	2.388
913.8405	12.772
716.6027	12.905
752.8813	0.89
546.3996	0.711
903.7401	16.306
1037.9077	13.049
770.7106	13.452
1464.9034	15.56
971.8651	12.826
1355.1946	15.935
1078.8815	16.243
1306.1229	15.045
826.6534	3.114
962.7697	8.944
738.5072	2.727
759.5702	11.636
778.657	11.778
847.6678	13.055
1028.0117	15.232
816.7147	3.586
849.8154	15.017
850.669	3.072
855.5905	3.638
987.7921	10.217
1245.1433	10.177
1317.3896	15.139
766.6182	11.59
839.7459	12.398
875.7823	16.32
927.8419	12.72
977.8158	13.684
698.5684	4.487
947.8314	11.815
668.6897	15.42
742.5645	8.394
1232.1333	15.16
766.533	19.027
882.8305	16.085
669.5905	9.748
611.5834	8.325
797.5958	2.291
807.5702	2.796
809.6183	8.105
371.396	15.205
834.6309	4.022
862.6083	3.078
964.9637	15.676
244.264	13.108
835.6208	3.919
283.175	10.311
593.5984	10.468
690.5493	3.26
794.6351	12.861
854.8525	15.302
959.8708	12.393
564.4295	16.217
776.604	8.199
837.6639	10.462
966.6207	2.249
1327.366	15.545
773.6857	13.262
823.685	8.844
892.9487	13.097
991.8747	15.112
1352.3146	15.618
284.3318	8.325
393.2986	3.727
706.6	11.815
810.7464	13.419
921.8658	15.501
974.8052	8.624
560.4162	2.344
1027.9431	15.643
591.4644	4.717
974.9803	15.573
918.9212	15.108
946.9391	15.888
813.6606	12.858
1009.7813	8.956
942.7494	9.563
819.5721	4.817
1030.8036	11.588
1435.1791	15.548
758.6063	7.874
907.7728	16.273
930.7999	15.396
947.6984	11.393
975.849	15.44
902.7325	15.486
956.7833	11.344
959.7328	8.615
1283.0575	16.109
186.0883	13.156
697.5526	0.167
1093.0039	15.619
302.2164	9.757
429.373	11.543
595.5858	3.209
806.7508	13.097
841.7679	13.062
1334.2434	15.442
201.0773	15.841
327.2032	2.926
865.7631	13.552
973.792	10.505
1472.1166	13.215
800.6718	10.748
685.5652	10.063
836.7243	13.182
959.7294	9.407
773.6639	12.346
834.7649	11.873
615.4585	2.479
898.7087	8.173
970.7612	12.725
990.7838	11.494
368.4258	19.605
906.8829	15.678
954.7463	9.407
698.711	15.252
723.635	11.153
878.8178	13.558
900.8332	15.631
1113.0473	16.077
1136.9933	16.104
1341.1014	10.217
1226.8073	4.151
1297.3197	15.346
997.8772	12.814
637.4718	3.925
722.549	10.177
828.7281	13.167
863.5603	3.915
958.7362	13.049
993.7288	8.384
476.3077	4.251
708.4956	9.144
780.6696	12.721
835.6668	9.569
851.6286	3.024
980.9376	15.737
700.4452	0.881
782.6532	10.358
830.618	2.727
830.6122	3.737
937.806	8.152
241.0037	16.273
904.8185	13.153
990.858	13.362
1367.2123	15.111
688.5468	2.344
692.5831	4.81
772.5882	3.774
839.6504	4.596
875.7086	10.267
901.6882	12.716
922.3101	12.955
950.7192	8.999
955.8483	15.111
731.7086	13.734
1000.9492	15.654
649.5916	15.347
773.5444	12.579
884.817	13.317
461.3608	19.58
942.8312	12.393
859.0339	0.902
1336.0568	8.529
545.4563	13.23
738.508	4.769
647.5962	13.088
772.5131	2.402
875.7665	12.852
1326.49	15.467
732.6102	8.266
899.5834	2.977
1341.203	15.467
871.7582	15.452
1000.8635	12.758
567.0287	0.902
773.7691	8.441
1121.0863	16.064
728.5733	13.258
838.665	10.521
866.641	2.788
874.8386	15.654
876.8276	12.546
1369.2128	12.946
690.4677	2.202
1375.1849	15.111
955.7688	9.051
1001.8986	15.867
1119.1252	16.064
809.6323	11.683
913.567	2.432
187.0614	11.919
288.3274	13.154
903.5806	4.151
978.8551	13.008
1341.258	15.186
400.3062	1.351
669.5612	12.952
