m/z,RT,RI,RI_uncertainty,RI_reliability,RI_spread,n_contributing,is_extrapolated,calibration_scope,warp_source
766.5645,6.848,34.23830182048167,0.8986766831927822,medium,,1,False,project,self
750.6397,14.721,78.71888880450746,0.43971246887159277,high,,1,False,project,self
226.6863,17.164,92.67399779668138,0.38071181568858997,high,,1,False,project,self
783.5737,5.224,24.073744645013527,0.7428858536767039,medium,,1,False,project,self
700.5151,11.152,58.33681482092811,0.47760192606428736,high,,1,False,project,self
711.5689,15.506,83.24247159898871,0.4539228919360189,high,,1,False,project,self
684.6291,23.38,,,none,,1,True,project,self
738.5224,12.92,68.16554662066228,0.49339035218512123,high,,1,False,project,self
853.6884,12.451,65.51064038954316,0.4964151796921353,high,,1,False,project,self
1394.1494,15.296,82.04126224599185,0.422810307099053,high,,1,False,project,self
192.1826,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
1417.633,6.876,34.36210321181683,0.8899423842639836,medium,,1,False,project,self
385.3432,7.148,35.55947704996754,0.8060088928826565,medium,,1,False,project,self
663.4536,12.818,67.58092474132543,0.49666953928715074,high,,1,False,project,self
659.5129,2.027,,,none,,1,True,project,self
883.7749,17.873,96.7620556646372,0.44297478820157765,high,,1,False,project,self
938.52,6.547,32.802290812635015,0.9934701971038896,medium,,1,False,project,self
1001.8486,17.873,96.7620556646372,0.44297478820157765,high,,1,False,project,self
738.6032,11.262,58.95983633775142,0.4791630284409539,high,,1,False,project,self
673.6138,11.152,58.33681482092811,0.47760192606428736,high,,1,False,project,self
825.6005,2.824,10.96091051104991,1.7657868319303212,medium,,1,False,project,self
251.0468,23.038,,,none,,1,True,project,self
765.6586,15.296,82.04126224599185,0.422810307099053,high,,1,False,project,self
859.6706,10.079,51.96498212371037,0.4407576908430363,high,,1,False,project,self
829.7162,14.167,75.46585453228211,0.6003301610784715,medium,,1,False,project,self
905.7632,17.491,94.55290031443474,0.37076178714814767,high,,1,False,project,self
801.6209,9.2,46.94901787316303,0.5069942320084153,high,,1,False,project,self
766.552,7.395,36.754128198611554,0.731451413721988,medium,,1,False,project,self
874.6255,6.356,31.69919783865622,0.9791869178538772,medium,,1,False,project,self
677.6116,18.444,,,none,,1,True,project,self
808.6104,2.826,10.97663224819352,1.7657868319303212,medium,,1,False,project,self
702.5515,14.361,76.60861453923565,0.5144560525502797,high,,1,False,project,self
645.5433,12.947,68.32079758221799,0.49252614446879917,high,,1,False,project,self
770.6311,8.406,42.52308420155367,0.4590296905521723,high,,1,False,project,self
532.4395,23.038,,,none,,1,True,project,self
685.6327,23.38,,,none,,1,True,project,self
883.7632,18.146,98.34749892183586,0.3871856802268384,high,,1,False,project,self
871.813,18.188,98.59178640040781,0.3780123406039795,high,,1,False,project,self
854.7813,17.71,95.8178777370412,0.3937519206197536,high,,1,False,project,self
924.1408,3.373,14.77678577854823,1.7657868319303212,medium,,1,False,project,self
861.5531,6.438,32.20140037092606,1.0095253391964694,medium,,1,False,project,self
852.6121,5.64,26.621866061565214,0.7221711183035538,medium,,1,False,project,self
781.6238,8.762,44.51689158425089,0.452023753675568,high,,1,False,project,self
1028.6214,7.833,39.188862028279296,0.6040171904043482,medium,,1,False,project,self
721.5966,13.724,72.85376948066182,0.6826889174637396,medium,,1,False,project,self
214.0863,18.257,98.99329394676639,0.37076178714814767,high,,1,False,project,self
796.0784,7.532,37.485513587128736,0.6905890042470612,medium,,1,False,project,self
719.5702,6.904,34.48516855488026,0.8812241401594213,medium,,1,False,project,self
840.7953,17.873,96.7620556646372,0.44297478820157765,high,,1,False,project,self
657.507,5.997,29.14874059174961,0.8482171294871625,medium,,1,False,project,self
835.795,18.338,99.4648813962675,0.37076178714814767,high,,1,False,project,self
583.5969,8.871,45.12258337082904,0.449971151537465,high,,1,False,project,self
946.6823,6.41,32.035043790441875,0.9991508688783247,medium,,1,False,project,self
902.7288,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
935.7317,15.543,83.45364830184573,0.4675434281384673,high,,1,False,project,self
790.6892,11.814,62.01403969329551,0.5544856788909818,high,,1,False,project,self
869.7573,18.257,98.99329394676639,0.37076178714814767,high,,1,False,project,self
426.3574,2.084,,,none,,1,True,project,self
959.8021,17.409,94.08045977011496,0.37076178714814767,high,,1,False,project,self
668.5466,5.887,28.33308762613143,0.808841062751701,medium,,1,False,project,self
933.795,15.067,80.72525427010699,0.43010389523527354,high,,1,False,project,self
1025.7276,2.056,,,none,,1,True,project,self
991.9468,19.659,,,none,,1,True,project,self
813.6453,9.146,46.64883047796334,0.5296705392826525,high,,1,False,project,self
776.4276,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
167.9133,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
853.6156,5.417,25.234393022443534,0.732883541797412,medium,,1,False,project,self
638.572,9.86,50.6791496582052,0.43346423259472516,high,,1,False,project,self
446.8876,1.006,,,none,,1,True,project,self
728.6921,18.859,,,none,,1,True,project,self
309.2062,1.367,,,none,,1,True,project,self
552.5066,18.092,98.03354660014239,0.4008116372697,high,,1,False,project,self
932.6668,6.411,32.04108085745863,0.9995211231095072,medium,,1,False,project,self
862.7504,17.764,96.13044165472175,0.40833923606474204,high,,1,False,project,self
838.6336,8.789,44.667046222306276,0.4515139213417305,high,,1,False,project,self
666.1315,3.345,14.608065701678555,1.7657868319303212,medium,,1,False,project,self
824.7339,17.3,93.45376377723707,0.37267215147860594,high,,1,False,project,self
959.8101,15.259,81.8291012363646,0.4239699966925989,high,,1,False,project,self
866.5911,5.417,25.234393022443534,0.732883541797412,medium,,1,False,project,self
892.7392,16.752,90.32333667211321,0.5173846688003486,high,,1,False,project,self
856.571,3.182,13.568221538016937,1.7657868319303212,medium,,1,False,project,self
943.7695,18.229,98.8303378780654,0.37076178714814767,high,,1,False,project,self
833.7424,17.682,95.65590340305071,0.38695229656127617,high,,1,False,project,self
821.5501,4.505,20.096826226910913,0.8004247763905025,medium,,1,False,project,self
920.7913,17.381,93.91931584818121,0.37124352618397555,high,,1,False,project,self
661.5287,5.003,22.79189203539302,0.7543878772107444,medium,,1,False,project,self
785.6703,11.481,60.18300307790135,0.4822891874354468,high,,1,False,project,self
369.3514,6.711,33.614709180655886,0.9416289890853988,medium,,1,False,project,self
705.6368,17.983,97.40032591036501,0.4338105412427071,high,,1,False,project,self
820.7133,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
789.5957,9.806,50.36737800866596,0.4330032999784245,high,,1,False,project,self
805.5576,5.777,27.54106318299936,0.7699143591594568,medium,,1,False,project,self
747.6963,16.835,90.79575891593646,0.48367313654361604,high,,1,False,project,self
1239.1284,11.262,58.95983633775142,0.4791630284409539,high,,1,False,project,self
954.812,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
524.3714,10.933,57.07294661550567,0.47125023916017283,high,,1,False,project,self
683.6171,23.38,,,none,,1,True,project,self
834.586,8.844,44.972657947654426,0.4504782014716374,high,,1,False,project,self
675.6055,18.859,,,none,,1,True,project,self
859.7758,18.119,98.19050360956486,0.3937519206197536,high,,1,False,project,self
1327.2101,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
295.2269,23.039,,,none,,1,True,project,self
866.6285,6.82,34.113545837919986,0.9074265733459976,medium,,1,False,project,self
975.9161,19.273,,,none,,1,True,project,self
557.4132,3.096,12.98120692571958,1.7657868319303212,medium,,1,False,project,self
936.7645,15.187,81.41574889597133,0.4262475891876686,high,,1,False,project,self
532.4112,5.86,28.13562454821513,0.7992421769413093,medium,,1,False,project,self
664.6606,15.625,83.92123240739991,0.49963517038891964,high,,1,False,project,self
867.6416,7.286,36.204434843260294,0.7641706025269883,medium,,1,False,project,self
778.5361,6.246,30.963697132432813,0.9387122170350788,medium,,1,False,project,self
191.1793,2.825,10.968772926471795,1.7657868319303212,medium,,1,False,project,self
816.5757,4.011,17.876212452699523,1.2231102854225007,medium,,1,False,project,self
990.6475,2.195,5.455991957352225,1.7657868319303212,medium,,1,False,project,self
694.6497,23.121,,,none,,1,True,project,self
430.2644,0.591,,,none,,1,True,project,self
719.5784,7.997,40.1478077612911,0.5592768555407112,high,,1,False,project,self
833.5879,6.438,32.20140037092606,1.0095253391964694,medium,,1,False,project,self
854.7003,12.7,66.90859107225506,0.5001118225271673,high,,1,False,project,self
539.3128,1.757,,,none,,1,True,project,self
682.6136,23.601,,,none,,1,True,project,self
730.7177,15.132,81.09952595020812,0.4280057922162863,high,,1,False,project,self
369.3837,4.368,19.432893271000307,0.9147617633047802,medium,,1,False,project,self
327.2012,0.676,,,none,,1,True,project,self
944.8279,17.791,96.28681183760887,0.4163093374032164,high,,1,False,project,self
797.7428,22.733,,,none,,1,True,project,self
913.8067,17.764,96.13044165472175,0.40833923606474204,high,,1,False,project,self
822.6616,8.434,42.68117981688401,0.45828903391820314,high,,1,False,project,self
742.662,15.46,82.9797464778212,0.4378393291184997,high,,1,False,project,self
211.1692,2.936,11.821977942826182,1.7657868319303212,medium,,1,False,project,self
1007.6172,2.25,5.978030313155979,1.7657868319303212,medium,,1,False,project,self
780.6501,14.802,79.19088597540889,0.43751150070541506,high,,1,False,project,self
887.7531,14.775,79.03369421607573,0.4382428721404541,high,,1,False,project,self
737.6488,15.708,84.39397449283764,0.5343927883876116,high,,1,False,project,self
790.5884,2.0,,,none,,1,True,project,self
838.6238,8.353,42.22191601788599,0.47085576224297726,high,,1,False,project,self
894.7753,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
738.6395,15.397,82.61958052421166,0.41968236624682903,high,,1,False,project,self
812.5435,3.899,17.397758213468546,1.3217204713373951,medium,,1,False,project,self
945.7679,18.229,98.8303378780654,0.37076178714814767,high,,1,False,project,self
1011.8334,17.491,94.55290031443474,0.37076178714814767,high,,1,False,project,self
154.3971,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
1447.0767,8.735,44.366636864110205,0.4525344959251238,high,,1,False,project,self
234.2297,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
767.5592,2.085,,,none,,1,True,project,self
845.5829,7.067,35.19828321956234,0.8308163825734621,medium,,1,False,project,self
965.9308,19.604,,,none,,1,True,project,self
369.3516,11.98,62.92117241740582,0.5478744539062143,high,,1,False,project,self
696.5934,22.964,,,none,,1,True,project,self
906.2601,14.03,74.65784624047792,0.6655660864008615,medium,,1,False,project,self
691.6126,17.409,94.08045977011496,0.37076178714814767,high,,1,False,project,self
205.195,18.037,97.71394417377996,0.4166126975928003,high,,1,False,project,self
640.5234,11.234,58.801867751115154,0.4787650744330432,high,,1,False,project,self
828.6018,6.328,31.517984589054503,0.9688589882362334,medium,,1,False,project,self
345.3237,2.136,4.888309273691299,1.7657868319303212,medium,,1,False,project,self
301.2164,1.313,,,none,,1,True,project,self
965.8729,19.273,,,none,,1,True,project,self
213.9547,18.061,97.8533859044324,0.4094926777766171,high,,1,False,project,self
749.5892,8.947,45.54436217987193,0.47056292233943914,high,,1,False,project,self
765.5334,12.763,67.26699014743654,0.4984470678292932,high,,1,False,project,self
821.6634,16.559,89.22634767351649,0.60311973674112,medium,,1,False,project,self
919.8161,15.9,85.48584337374128,0.6214131704911303,medium,,1,False,project,self
783.5731,11.043,57.71237207765082,0.4753942198890765,high,,1,False,project,self
999.7921,16.334,87.9491968136714,0.7119074907236628,medium,,1,False,project,self
794.0611,7.504,37.33325614681834,0.6988764711217081,medium,,1,False,project,self
191.143,2.799,10.76334842873023,1.7657868319303212,medium,,1,False,project,self
765.5913,6.629,33.219923546635755,0.967495978209853,medium,,1,False,project,self
1471.131,6.904,34.48516855488026,0.8812241401594213,medium,,1,False,project,self
1390.8818,19.273,,,none,,1,True,project,self
793.5232,6.712,33.619405352510235,0.9413142364443052,medium,,1,False,project,self
821.55,4.257,18.930911006575414,1.0093613076056933,medium,,1,False,project,self
916.7973,23.038,,,none,,1,True,project,self
1328.2129,18.502,,,none,,1,True,project,self
817.5917,8.106,40.78793692348381,0.5307712205736443,high,,1,False,project,self
705.6677,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
644.6212,8.189,41.27378621865286,0.5098450783572279,high,,1,False,project,self
776.5581,8.757,44.489074550229994,0.45211826701613755,high,,1,False,project,self
531.4081,23.011,,,none,,1,True,project,self
938.7814,16.092,86.57605588571369,0.7149020678310064,medium,,1,False,project,self
773.6631,17.27,93.28155906338633,0.37321439468908624,high,,1,False,project,self
637.6327,14.499,77.41957086050247,0.46010901476859994,high,,1,False,project,self
830.5568,6.82,34.113545837919986,0.9074265733459976,medium,,1,False,project,self
1231.8142,2.221,5.7036481514847335,1.7657868319303212,medium,,1,False,project,self
459.3238,2.084,,,none,,1,True,project,self
327.3046,18.037,97.71394417377996,0.4166126975928003,high,,1,False,project,self
881.7586,17.489,94.54136911406478,0.37076178714814767,high,,1,False,project,self
898.7861,17.05,92.0220091310344,0.409492677776616,high,,1,False,project,self
1150.8167,6.656,33.352168262877115,0.9589665326848665,medium,,1,False,project,self
806.7345,15.954,85.79259462428467,0.6471705454550195,medium,,1,False,project,self
949.8787,19.3,,,none,,1,True,project,self
960.8246,16.394,88.28966338650656,0.6821974271784518,medium,,1,False,project,self
862.7862,18.502,,,none,,1,True,project,self
156.2385,6.875,34.357695707047135,0.8902540498638267,medium,,1,False,project,self
652.6608,15.652,84.07507261175357,0.5107125774672702,high,,1,False,project,self
754.6922,17.546,94.87016464052763,0.37076178714814767,high,,1,False,project,self
858.6028,3.46,15.280072136739683,1.7128356207493975,medium,,1,False,project,self
675.6137,11.509,60.33804318467608,0.4826906024185471,high,,1,False,project,self
928.7645,16.725,90.16975306959877,0.5288155377043049,high,,1,False,project,self
688.6612,11.152,58.33681482092811,0.47760192606428736,high,,1,False,project,self
660.6377,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
784.6159,7.532,37.485513587128736,0.6905890042470612,medium,,1,False,project,self
959.812,16.229,87.35344767566309,0.7648645531483146,medium,,1,False,project,self
419.3154,4.286,19.05963693174297,0.984508564880379,medium,,1,False,project,self
813.6372,16.916,91.25727972257042,0.4532034086907314,high,,1,False,project,self
802.6524,9.942,51.1568469051768,0.43616800439185605,high,,1,False,project,self
752.6761,17.026,91.88491976719179,0.41661269759279923,high,,1,False,project,self
